GK1,GK1_selected,GK1_price,GK1_score,GK2,GK2_selected,GK2_price,GK2_score,DEF1,DEF1_selected,DEF1_price,DEF1_score,DEF2,DEF2_selected,DEF2_price,DEF2_score,DEF3,DEF3_selected,DEF3_price,DEF3_score,DEF4,DEF4_selected,DEF4_price,DEF4_score,DEF5,DEF5_selected,DEF5_price,DEF5_score,MID1,MID1_selected,MID1_price,MID1_score,MID2,MID2_selected,MID2_price,MID2_score,MID3,MID3_selected,MID3_price,MID3_score,MID4,MID4_selected,MID4_price,MID4_score,MID5,MID5_selected,MID5_price,MID5_score,FWD1,FWD1_selected,FWD1_price,FWD1_score,FWD2,FWD2_selected,FWD2_price,FWD2_score,FWD3,FWD3_selected,FWD3_price,FWD3_score,11_selected_total_scores,15_total_price
Bernd Leno (Fulham),1,5.0,3.026315789473684,Alisson Becker (Liverpool),0,5.5,2.9473684210526314,William Saliba (Arsenal),1,6.0,3.4210526315789473,Ola Aina (Nott'm Forest),1,5.0,3.3684210526315788,Nathan Collins (Brentford),1,5.0,3.3421052631578947,Rayan Aït-Nouri (Man City),1,6.0,3.289473684210526,Maxence Lacroix (Crystal Palace),0,5.0,3.257142857142857,Morgan Rogers (Aston Villa),1,7.0,4.2368421052631575,Antoñito Cordero Campillo (Newcastle),1,5.0,4.184210526315789,Jacob Murphy (Newcastle),1,6.5,4.184210526315789,Justin Kluivert (Bournemouth),0,7.0,4.157894736842105,Alex Iwobi (Fulham),0,6.5,4.105263157894737,Joël Piroe (Leeds),1,5.5,3.473684210526316,Liam Delap (Chelsea),1,6.5,3.473684210526316,Francisco Evanilson de Lima Barbosa (Bournemouth),0,7.0,3.4594594594594597,36.0,88.5
Ederson Santana de Moraes (Man City),1,5.5,2.9210526315789473,Emiliano Martínez Romero (Aston Villa),0,5.0,2.9210526315789473,William Saliba (Arsenal),1,6.0,3.4210526315789473,Ola Aina (Nott'm Forest),1,5.0,3.3684210526315788,Nathan Collins (Brentford),1,5.0,3.3421052631578947,Rayan Aït-Nouri (Man City),1,6.0,3.289473684210526,Maxence Lacroix (Crystal Palace),0,5.0,3.257142857142857,Morgan Rogers (Aston Villa),1,7.0,4.2368421052631575,Antoñito Cordero Campillo (Newcastle),1,5.0,4.184210526315789,Jacob Murphy (Newcastle),1,6.5,4.184210526315789,Justin Kluivert (Bournemouth),0,7.0,4.157894736842105,Alex Iwobi (Fulham),0,6.5,4.105263157894737,Joël Piroe (Leeds),1,5.5,3.473684210526316,Liam Delap (Chelsea),1,6.5,3.473684210526316,Francisco Evanilson de Lima Barbosa (Bournemouth),0,7.0,3.4594594594594597,35.89,88.5
Alisson Becker (Liverpool),1,5.5,2.9473684210526314,Ederson Santana de Moraes (Man City),0,5.5,2.9210526315789473,Ola Aina (Nott'm Forest),1,5.0,3.3684210526315788,Nathan Collins (Brentford),1,5.0,3.3421052631578947,Rayan Aït-Nouri (Man City),1,6.0,3.289473684210526,Maxence Lacroix (Crystal Palace),1,5.0,3.257142857142857,Tyrick Mitchell (Crystal Palace),0,5.0,3.236842105263158,Antoñito Cordero Campillo (Newcastle),1,5.0,4.184210526315789,Jacob Murphy (Newcastle),1,6.5,4.184210526315789,Justin Kluivert (Bournemouth),1,7.0,4.157894736842105,Alex Iwobi (Fulham),0,6.5,4.105263157894737,Morgan Gibbs-White (Nott'm Forest),0,7.5,4.052631578947368,Liam Delap (Chelsea),1,6.5,3.473684210526316,Francisco Evanilson de Lima Barbosa (Bournemouth),1,7.0,3.4594594594594597,Ashley Barnes (Burnley),0,4.5,3.4210526315789473,35.66,87.5
Emiliano Martínez Romero (Aston Villa),1,5.0,2.9210526315789473,James Trafford (Man City),0,5.0,2.9210526315789473,Ola Aina (Nott'm Forest),1,5.0,3.3684210526315788,Nathan Collins (Brentford),1,5.0,3.3421052631578947,Rayan Aït-Nouri (Man City),1,6.0,3.289473684210526,Maxence Lacroix (Crystal Palace),1,5.0,3.257142857142857,Tyrick Mitchell (Crystal Palace),0,5.0,3.236842105263158,Antoñito Cordero Campillo (Newcastle),1,5.0,4.184210526315789,Jacob Murphy (Newcastle),1,6.5,4.184210526315789,Justin Kluivert (Bournemouth),1,7.0,4.157894736842105,Alex Iwobi (Fulham),0,6.5,4.105263157894737,Morgan Gibbs-White (Nott'm Forest),0,7.5,4.052631578947368,Liam Delap (Chelsea),1,6.5,3.473684210526316,Francisco Evanilson de Lima Barbosa (Bournemouth),1,7.0,3.4594594594594597,Ashley Barnes (Burnley),0,4.5,3.4210526315789473,35.64,86.5
James Trafford (Man City),1,5.0,2.9210526315789473,Kepa Arrizabalaga Revuelta (Arsenal),0,4.5,2.789473684210526,Nathan Collins (Brentford),1,5.0,3.3421052631578947,Rayan Aït-Nouri (Man City),1,6.0,3.289473684210526,Maxence Lacroix (Crystal Palace),1,5.0,3.257142857142857,Tyrick Mitchell (Crystal Palace),1,5.0,3.236842105263158,Adam Aznou (Everton),0,4.5,3.1842105263157894,Jacob Murphy (Newcastle),1,6.5,4.184210526315789,Justin Kluivert (Bournemouth),1,7.0,4.157894736842105,Alex Iwobi (Fulham),1,6.5,4.105263157894737,Morgan Gibbs-White (Nott'm Forest),0,7.5,4.052631578947368,Anthony Elanga (Newcastle),0,7.0,4.026315789473684,Francisco Evanilson de Lima Barbosa (Bournemouth),1,7.0,3.4594594594594597,Ashley Barnes (Burnley),1,4.5,3.4210526315789473,Zian Flemming (Burnley),0,5.5,3.3684210526315788,35.37,86.5
Ederson Santana de Moraes (Man City),1,5.5,2.9210526315789473,Emiliano Martínez Romero (Aston Villa),0,5.0,2.9210526315789473,Nathan Collins (Brentford),1,5.0,3.3421052631578947,Rayan Aït-Nouri (Man City),1,6.0,3.289473684210526,Maxence Lacroix (Crystal Palace),1,5.0,3.257142857142857,Tyrick Mitchell (Crystal Palace),1,5.0,3.236842105263158,Adam Aznou (Everton),0,4.5,3.1842105263157894,Jacob Murphy (Newcastle),1,6.5,4.184210526315789,Justin Kluivert (Bournemouth),1,7.0,4.157894736842105,Alex Iwobi (Fulham),1,6.5,4.105263157894737,Morgan Gibbs-White (Nott'm Forest),0,7.5,4.052631578947368,Anthony Elanga (Newcastle),0,7.0,4.026315789473684,Francisco Evanilson de Lima Barbosa (Bournemouth),1,7.0,3.4594594594594597,Ashley Barnes (Burnley),1,4.5,3.4210526315789473,Zian Flemming (Burnley),0,5.5,3.3684210526315788,35.37,87.5
Emiliano Martínez Romero (Aston Villa),1,5.0,2.9210526315789473,James Trafford (Man City),0,5.0,2.9210526315789473,Rayan Aït-Nouri (Man City),1,6.0,3.289473684210526,Maxence Lacroix (Crystal Palace),1,5.0,3.257142857142857,Tyrick Mitchell (Crystal Palace),1,5.0,3.236842105263158,Adam Aznou (Everton),1,4.5,3.1842105263157894,Vitalii Mykolenko (Everton),0,5.0,3.1842105263157894,Justin Kluivert (Bournemouth),1,7.0,4.157894736842105,Alex Iwobi (Fulham),1,6.5,4.105263157894737,Morgan Gibbs-White (Nott'm Forest),1,7.5,4.052631578947368,Anthony Elanga (Newcastle),0,7.0,4.026315789473684,Leandro Trossard (Arsenal),0,7.0,4.0,Ashley Barnes (Burnley),1,4.5,3.4210526315789473,Zian Flemming (Burnley),1,5.5,3.3684210526315788,Charalampos Kostoulas (Brighton),0,5.0,3.3157894736842106,34.99,85.5
Kepa Arrizabalaga Revuelta (Arsenal),1,4.5,2.789473684210526,Bart Verbruggen (Brighton),0,4.5,2.710526315789474,Rayan Aït-Nouri (Man City),1,6.0,3.289473684210526,Maxence Lacroix (Crystal Palace),1,5.0,3.257142857142857,Tyrick Mitchell (Crystal Palace),1,5.0,3.236842105263158,Adam Aznou (Everton),1,4.5,3.1842105263157894,Vitalii Mykolenko (Everton),0,5.0,3.1842105263157894,Justin Kluivert (Bournemouth),1,7.0,4.157894736842105,Alex Iwobi (Fulham),1,6.5,4.105263157894737,Morgan Gibbs-White (Nott'm Forest),1,7.5,4.052631578947368,Anthony Elanga (Newcastle),0,7.0,4.026315789473684,Leandro Trossard (Arsenal),0,7.0,4.0,Ashley Barnes (Burnley),1,4.5,3.4210526315789473,Zian Flemming (Burnley),1,5.5,3.3684210526315788,Charalampos Kostoulas (Brighton),0,5.0,3.3157894736842106,34.86,84.5
James Trafford (Man City),1,5.0,2.9210526315789473,Kepa Arrizabalaga Revuelta (Arsenal),0,4.5,2.789473684210526,Maxence Lacroix (Crystal Palace),1,5.0,3.257142857142857,Tyrick Mitchell (Crystal Palace),1,5.0,3.236842105263158,Adam Aznou (Everton),1,4.5,3.1842105263157894,Vitalii Mykolenko (Everton),1,5.0,3.1842105263157894,Aaron Wan-Bissaka (West Ham),0,4.5,3.1052631578947367,Alex Iwobi (Fulham),1,6.5,4.105263157894737,Morgan Gibbs-White (Nott'm Forest),1,7.5,4.052631578947368,Anthony Elanga (Newcastle),1,7.0,4.026315789473684,Leandro Trossard (Arsenal),0,7.0,4.0,Antoni Milambo (Brentford),0,5.5,3.9210526315789473,Zian Flemming (Burnley),1,5.5,3.3684210526315788,Charalampos Kostoulas (Brighton),1,5.0,3.3157894736842106,João Pedro Junqueira de Jesus (Chelsea),0,7.5,3.3157894736842106,34.65,85.0
Bart Verbruggen (Brighton),1,4.5,2.710526315789474,Nick Pope (Newcastle),0,5.0,2.6842105263157894,Adam Aznou (Everton),1,4.5,3.1842105263157894,Vitalii Mykolenko (Everton),1,5.0,3.1842105263157894,Aaron Wan-Bissaka (West Ham),1,4.5,3.1052631578947367,El Hadji Malick Diouf (West Ham),1,4.5,3.1052631578947367,Fabian Schär (Newcastle),0,5.5,3.1052631578947367,Eberechi Eze (Crystal Palace),1,7.5,3.8947368421052633,Mitoma Kaoru (Brighton),1,6.5,3.8157894736842106,Dominik Szoboszlai (Liverpool),1,6.5,3.763157894736842,Brennan Johnson (Spurs),0,7.0,3.6052631578947367,Marshall Munetsi (Wolves),0,5.5,3.5714285714285716,Jean-Philippe Mateta (Crystal Palace),1,7.5,3.9473684210526314,Raúl Jiménez Rodríguez (Fulham),1,6.5,3.868421052631579,Jørgen Strand Larsen (Wolves),0,6.5,3.8157894736842106,34.58,87.0
Bart Verbruggen (Brighton),1,4.5,2.710526315789474,Nick Pope (Newcastle),0,5.0,2.6842105263157894,Maxence Lacroix (Crystal Palace),1,5.0,3.257142857142857,Tyrick Mitchell (Crystal Palace),1,5.0,3.236842105263158,Adam Aznou (Everton),1,4.5,3.1842105263157894,Vitalii Mykolenko (Everton),1,5.0,3.1842105263157894,Aaron Wan-Bissaka (West Ham),0,4.5,3.1052631578947367,Alex Iwobi (Fulham),1,6.5,4.105263157894737,Morgan Gibbs-White (Nott'm Forest),1,7.5,4.052631578947368,Anthony Elanga (Newcastle),1,7.0,4.026315789473684,Leandro Trossard (Arsenal),0,7.0,4.0,Antoni Milambo (Brentford),0,5.5,3.9210526315789473,Zian Flemming (Burnley),1,5.5,3.3684210526315788,Charalampos Kostoulas (Brighton),1,5.0,3.3157894736842106,João Pedro Junqueira de Jesus (Chelsea),0,7.5,3.3157894736842106,34.44,85.0
Kepa Arrizabalaga Revuelta (Arsenal),1,4.5,2.789473684210526,Bart Verbruggen (Brighton),0,4.5,2.710526315789474,Tyrick Mitchell (Crystal Palace),1,5.0,3.236842105263158,Adam Aznou (Everton),1,4.5,3.1842105263157894,Vitalii Mykolenko (Everton),1,5.0,3.1842105263157894,Aaron Wan-Bissaka (West Ham),1,4.5,3.1052631578947367,El Hadji Malick Diouf (West Ham),0,4.5,3.1052631578947367,Morgan Gibbs-White (Nott'm Forest),1,7.5,4.052631578947368,Anthony Elanga (Newcastle),1,7.0,4.026315789473684,Leandro Trossard (Arsenal),1,7.0,4.0,Antoni Milambo (Brentford),0,5.5,3.9210526315789473,Ismaïla Sarr (Crystal Palace),0,6.5,3.9210526315789473,Charalampos Kostoulas (Brighton),1,5.0,3.3157894736842106,João Pedro Junqueira de Jesus (Chelsea),1,7.5,3.3157894736842106,Stefanos Tzimas (Brighton),0,5.5,3.3157894736842106,34.21,84.0
Nick Pope (Newcastle),1,5.0,2.6842105263157894,Robin Roefs (Sunderland),0,4.5,2.5526315789473686,Tyrick Mitchell (Crystal Palace),1,5.0,3.236842105263158,Adam Aznou (Everton),1,4.5,3.1842105263157894,Vitalii Mykolenko (Everton),1,5.0,3.1842105263157894,Aaron Wan-Bissaka (West Ham),1,4.5,3.1052631578947367,El Hadji Malick Diouf (West Ham),0,4.5,3.1052631578947367,Morgan Gibbs-White (Nott'm Forest),1,7.5,4.052631578947368,Anthony Elanga (Newcastle),1,7.0,4.026315789473684,Leandro Trossard (Arsenal),1,7.0,4.0,Antoni Milambo (Brentford),0,5.5,3.9210526315789473,Ismaïla Sarr (Crystal Palace),0,6.5,3.9210526315789473,Charalampos Kostoulas (Brighton),1,5.0,3.3157894736842106,João Pedro Junqueira de Jesus (Chelsea),1,7.5,3.3157894736842106,Stefanos Tzimas (Brighton),0,5.5,3.3157894736842106,34.11,84.5
Bart Verbruggen (Brighton),1,4.5,2.710526315789474,Nick Pope (Newcastle),0,5.0,2.6842105263157894,Adam Aznou (Everton),1,4.5,3.1842105263157894,Vitalii Mykolenko (Everton),1,5.0,3.1842105263157894,Aaron Wan-Bissaka (West Ham),1,4.5,3.1052631578947367,El Hadji Malick Diouf (West Ham),1,4.5,3.1052631578947367,Fabian Schär (Newcastle),0,5.5,3.1052631578947367,Anthony Elanga (Newcastle),1,7.0,4.026315789473684,Leandro Trossard (Arsenal),1,7.0,4.0,Antoni Milambo (Brentford),1,5.5,3.9210526315789473,Ismaïla Sarr (Crystal Palace),0,6.5,3.9210526315789473,Kevin Schade (Brentford),0,7.0,3.9210526315789473,João Pedro Junqueira de Jesus (Chelsea),1,7.5,3.3157894736842106,Stefanos Tzimas (Brighton),1,5.5,3.3157894736842106,Danny Welbeck (Brighton),0,6.5,3.289473684210526,33.87,86.0
Nick Pope (Newcastle),1,5.0,2.6842105263157894,Robin Roefs (Sunderland),0,4.5,2.5526315789473686,Vitalii Mykolenko (Everton),1,5.0,3.1842105263157894,Aaron Wan-Bissaka (West Ham),1,4.5,3.1052631578947367,El Hadji Malick Diouf (West Ham),1,4.5,3.1052631578947367,Fabian Schär (Newcastle),1,5.5,3.1052631578947367,Gabriel dos Santos Magalhães (Arsenal),0,6.0,3.0789473684210527,Leandro Trossard (Arsenal),1,7.0,4.0,Antoni Milambo (Brentford),1,5.5,3.9210526315789473,Ismaïla Sarr (Crystal Palace),1,6.5,3.9210526315789473,Kevin Schade (Brentford),0,7.0,3.9210526315789473,Eberechi Eze (Crystal Palace),0,7.5,3.8947368421052633,Stefanos Tzimas (Brighton),1,5.5,3.3157894736842106,Danny Welbeck (Brighton),1,6.5,3.289473684210526,Nicolas Jackson (Chelsea),0,6.5,3.1842105263157894,33.63,87.0
André Onana (Man Utd),1,5.0,3.1578947368421053,Bernd Leno (Fulham),0,5.0,3.026315789473684,Jeremie Frimpong (Liverpool),1,6.0,2.3947368421052633,Rúben dos Santos Gato Alves Dias (Man City),1,5.5,2.3684210526315788,Lucas Digne (Aston Villa),1,4.5,2.3421052631578947,Diego León Blanco (Man Utd),1,4.5,2.3157894736842106,Jarrad Branthwaite (Everton),0,5.5,2.3157894736842106,Morgan Gibbs-White (Nott'm Forest),1,7.5,4.052631578947368,Anthony Elanga (Newcastle),1,7.0,4.026315789473684,Leandro Trossard (Arsenal),1,7.0,4.0,Antoni Milambo (Brentford),0,5.5,3.9210526315789473,Ismaïla Sarr (Crystal Palace),0,6.5,3.9210526315789473,Erling Haaland (Man City),1,14.0,4.7631578947368425,Jean-Philippe Mateta (Crystal Palace),1,7.5,3.9473684210526314,Raúl Jiménez Rodríguez (Fulham),0,6.5,3.868421052631579,33.37,97.5
Robin Roefs (Sunderland),1,4.5,2.5526315789473686,José Malheiro de Sá (Wolves),0,4.5,2.4473684210526314,Aaron Wan-Bissaka (West Ham),1,4.5,3.1052631578947367,El Hadji Malick Diouf (West Ham),1,4.5,3.1052631578947367,Fabian Schär (Newcastle),1,5.5,3.1052631578947367,Gabriel dos Santos Magalhães (Arsenal),1,6.0,3.0789473684210527,Marc Guéhi (Crystal Palace),0,4.5,3.0526315789473686,Antoni Milambo (Brentford),1,5.5,3.9210526315789473,Ismaïla Sarr (Crystal Palace),1,6.5,3.9210526315789473,Kevin Schade (Brentford),1,7.0,3.9210526315789473,Eberechi Eze (Crystal Palace),0,7.5,3.8947368421052633,Mitoma Kaoru (Brighton),0,6.5,3.8157894736842106,Danny Welbeck (Brighton),1,6.5,3.289473684210526,Nicolas Jackson (Chelsea),1,6.5,3.1842105263157894,Dominic Solanke-Mitchell (Spurs),0,7.5,2.8421052631578947,33.18,87.5
