player_id,wins,losses,total_comparisons,win_rate,name
94,11581,4860,16441,0.7043975427285445,Vitaly Janelt
642,10889,4576,15465,0.7041060459101196,André Trindade da Costa Neto
553,11603,4884,16487,0.7037666039910232,João Victor Gomes da Silva
180,11500,4862,16362,0.7028480625840362,Nicolas Jackson
354,11502,4915,16417,0.7006152159347019,Mateo Kovačić
232,11373,4905,16278,0.6986730556579432,Iliman Ndiaye
386,11452,4954,16406,0.698037303425576,Jadon Sancho
177,11424,4951,16375,0.697648854961832,Noni Madueke
152,11432,4961,16393,0.6973708290123833,Kepa Arrizabalaga
764,3498,1520,5018,0.6970904742925468,Alex Palmer
409,11430,4969,16399,0.6969937191292152,Tino Livramento
231,11483,4994,16477,0.6969108454208898,Vitalii Mykolenko
185,11383,4953,16336,0.6968046033300686,Robert Sánchez
533,11493,5030,16523,0.695575863947225,Rayan Aït-Nouri
369,11285,4963,16248,0.6945470211718365,Diogo Dalot Teixeira
762,3755,1656,5411,0.6939567547588246,Marco Asensio
403,11362,5029,16391,0.6931852846074065,Joelinton Cássio Apolinário de Lira
635,10631,4740,15371,0.6916270899746275,Bilal El Khannouss
148,11245,5028,16273,0.6910219381798071,Danny Welbeck
422,11237,5066,16303,0.6892596454640251,Ola Aina
163,11296,5120,16416,0.6881091617933723,Marc Cucurella Saseta
13,11391,5196,16587,0.6867426297703021,Martin Ødegaard
251,11100,5090,16190,0.685608400247066,Rodrigo Muniz Carvalho
240,11094,5089,16183,0.6855342025582402,Andreas Hoelgebaum Pereira
63,11112,5104,16216,0.6852491366551554,Ryan Christie
560,11210,5162,16372,0.684705594918153,Pedro Lomba Neto
527,11121,5137,16258,0.6840324763193505,Lucas Tolentino Coelho de Lima
146,11322,5233,16555,0.6839021443672606,Bart Verbruggen
495,11323,5243,16566,0.6835083906797054,Pedro Porro
324,11303,5328,16631,0.6796344176537791,Curtis Jones
129,11116,5337,16453,0.6756214672096275,João Pedro Junqueira de Jesus
388,10979,5326,16305,0.6733517325973628,Aaron Wan-Bissaka
115,11039,5412,16451,0.6710230381131846,Carlos Baleba
48,11121,5467,16588,0.6704244031830239,John McGinn
452,10843,5342,16185,0.6699413036762434,Joe Aribo
415,10990,5435,16425,0.6691019786910198,Fabian Schär
326,11014,5454,16468,0.6688122419237309,Ibrahima Konaté
321,11071,5485,16556,0.6687001691229766,Cody Gakpo
395,11035,5481,16516,0.6681399854686365,Dan Burn
14,10813,5376,16189,0.6679226635369695,Aaron Ramsdale
535,10885,5466,16351,0.6657085193566142,Jean-Ricner Bellegarde
217,11066,5579,16645,0.6648242715530189,Abdoulaye Doucouré
600,10769,5436,16205,0.6645479790188213,Yasin Ayari
85,10823,5487,16310,0.6635806253832005,Illia Zabarnyi
82,10643,5420,16063,0.6625785967751977,Dominic Solanke-Mitchell
53,10881,5549,16430,0.6622641509433962,Jacob Ramsey
765,3409,1743,5152,0.6616847826086957,Nico González
348,10722,5490,16212,0.6613619541080681,Phil Foden
375,10719,5501,16220,0.6608508014796547,Rasmus Højlund
385,10823,5565,16388,0.6604222601903832,Marcus Rashford
135,10593,5482,16075,0.6589735614307931,Yankuba Minteh
274,10562,5493,16055,0.6578635938959826,Omari Giraud-Hutchinson
36,10796,5627,16423,0.6573707605187846,Lucas Digne
437,10574,5536,16110,0.6563625077591558,Neco Williams
162,10590,5575,16165,0.655119084441695,Levi Colwill
241,10569,5565,16134,0.6550762365191521,Calvin Bassey
524,10460,5559,16019,0.652974592671203,Max Kilman
413,10556,5653,16209,0.6512431365290888,Nick Pope
298,10465,5609,16074,0.6510513873335821,Stephy Mavididi
399,10519,5662,16181,0.6500834311847228,Lewis Hall
571,10560,5702,16262,0.6493666215717624,Sávio 'Savinho' Moreira de Oliveira
389,10446,5643,16089,0.6492634719373485,Joshua Zirkzee
219,10477,5751,16228,0.6456125215676608,Jarrad Branthwaite
310,10517,5773,16290,0.6456108041743401,Alisson Ramses Becker
720,4448,2447,6895,0.6451051486584481,Emmanuel Agbadou
200,11102,6129,17231,0.6443038709303001,Marc Guéhi
622,9952,5560,15512,0.6415678184631253,Sander Berge
278,10307,5791,16098,0.6402658715368369,Sam Morsy
206,10516,5919,16435,0.6398539701855795,Jefferson Lerma Solís
83,10253,5784,16037,0.639334040032425,Marcus Tavernier
619,9873,5610,15483,0.6376671187754311,Jens Cajuste
44,10360,5918,16278,0.6364418233198181,Ezri Konsa Ngoyo
559,10293,5902,16195,0.6355665328805187,Nélson Cabral Semedo
346,10281,5923,16204,0.6344729696371266,Jérémy Doku
449,10195,5875,16070,0.634411947728687,Ryan Yates
633,9707,5622,15329,0.6332441777023942,Mikel Merino
499,10075,5854,15929,0.6324941929813548,Pape Matar Sarr
293,10087,5923,16010,0.6300437226733292,Mads Hermansen
335,10453,6160,16613,0.629206043459941,Andrew Robertson
631,9506,5652,15158,0.6271275893917403,Jack Clarke
317,10147,6095,16242,0.6247383327176456,Diogo Teixeira da Silva
249,9899,5955,15854,0.6243850132458686,Saša Lukić
608,9951,6010,15961,0.6234571768686172,Tyler Dibling
27,9950,6042,15992,0.6221860930465233,Cameron Archer
345,9926,6144,16070,0.6176726820161792,Kevin De Bruyne
725,4176,2604,6780,0.6159292035398231,Donyell Malen
300,9722,6063,15785,0.615901171998733,Wilfred Ndidi
144,10121,6358,16479,0.6141756174525154,Jan Paul van Hecke
159,9757,6131,15888,0.6141112789526687,Trevoh Chalobah
554,9858,6202,16060,0.6138231631382316,José Malheiro de Sá
356,9790,6213,16003,0.6117602949446979,Matheus Luiz Nunes
714,4212,2693,6905,0.6099927588703837,Diego Gómez
17,9696,6277,15973,0.6070243535966944,Bukayo Saka
117,9620,6242,15862,0.6064808977430337,Facundo Buonanotte
420,9778,6353,16131,0.6061620482301159,Joe Willock
513,9684,6299,15983,0.6058937621222549,Alphonse Areola
580,9589,6280,15869,0.6042598777490705,Dean Huijsen
364,9459,6215,15674,0.603483475819829,Amad Diallo
4,9553,6318,15871,0.6019154432612942,Kai Havertz
431,9609,6370,15979,0.6013517742036423,Nicolás Domínguez
347,9546,6331,15877,0.6012470869811677,Ederson Santana de Moraes
192,9467,6298,15765,0.6005074532191563,Jordan Ayew
520,9444,6374,15818,0.5970413453028196,Emerson Palmieri dos Santos
218,9506,6421,15927,0.596848119545426,Norberto Bercique Gomes Betuncal
205,9826,6641,16467,0.5967085686524565,Daichi Kamada
593,9304,6352,15656,0.594276954522228,Matthijs de Ligt
285,9350,6393,15743,0.5939147557644667,Boubakary Soumaré
654,8567,5993,14560,0.5883928571428572,Carlos Soler
203,9422,6605,16027,0.5878829475260497,Will Hughes
481,9268,6517,15785,0.587139689578714,Lucas Bergvall
567,9165,6551,15716,0.5831636548740138,Toti António Gomes
238,9499,6797,16296,0.5829037800687286,Ashley Young
772,2826,2030,4856,0.5819604612850082,Willian Borges da Silva
12,9322,6709,16031,0.581498346952779,Ethan Nwaneri
171,9167,6660,15827,0.5792001010930689,Malo Gusto
652,8484,6172,14656,0.5788755458515283,Manuel Ugarte
126,9073,6636,15709,0.5775669998090267,Jack Hinshelwood
60,9106,6662,15768,0.5774987316083207,Tyler Adams
62,9188,6737,15925,0.5769544740973312,David Brooks
355,9053,6703,15756,0.5745747651688246,Rico Lewis
338,9035,6696,15731,0.5743436526603521,Sepp van den Berg
113,9073,6742,15815,0.5736958583623143,Simon Adingra
476,9058,6764,15822,0.5724939957021868,Kyle Walker-Peters
577,8992,6747,15739,0.571319651820319,Jesper Lindstrøm
181,9001,6762,15763,0.5710207447820846,Christopher Nkunku
596,8919,6836,15755,0.5661059980958426,João Pedro Ferreira Silva
233,8930,6878,15808,0.5649038461538461,Amadou Onana
220,8773,6776,15549,0.5642163483182199,Dominic Calvert-Lewin
548,8875,6862,15737,0.5639575522653619,Gonçalo Manuel Ganchinho Guedes
508,8805,6826,15631,0.5633036913825091,Guglielmo Vicario
543,8840,6937,15777,0.5603093110223744,Matt Doherty
480,8738,6943,15681,0.5572348702251132,Rodrigo Bentancur
455,8619,6919,15538,0.5547045951859956,Jan Bednarek
361,8686,7004,15690,0.5536010197578075,Rúben Gato Alves Dias
309,8561,6907,15468,0.5534652185156452,Harry Winks
630,8189,6620,14809,0.5529745425079343,Dara O'Shea
461,8677,7039,15716,0.5521124968185289,Taylor Harwood-Bellis
462,8644,7071,15715,0.5500477251034044,Kamaldeen Sulemana
32,8777,7180,15957,0.5500407344738986,Matty Cash
111,8547,7044,15591,0.5482008851260343,Yehor Yarmoliuk
489,8543,7054,15597,0.5477335385009938,Archie Gray
295,8575,7109,15684,0.5467355266513645,James Justin
316,8637,7232,15869,0.5442686999810952,Darwin Núñez Ribeiro
122,8650,7312,15962,0.5419120410976068,Pervis Estupiñán
188,8422,7164,15586,0.5403567303990761,Lesley Ugochukwu
290,8361,7167,15528,0.5384466769706336,Bobby De Cordova-Reid
42,8519,7346,15865,0.5369681689253073,Boubacar Kamara
511,8389,7263,15652,0.535969844109379,Edson Álvarez Velázquez
528,8407,7290,15697,0.5355800471427661,Konstantinos Mavropanos
11,8639,7499,16138,0.5353203618787954,Eddie Nketiah
757,2850,2489,5339,0.5338078291814946,Michael Kayode
564,8331,7279,15610,0.5336963484945547,Santiago Bueno
518,8219,7191,15410,0.5333549643088903,Flynn Downes
505,8148,7316,15464,0.5269011898603208,Destiny Udogie
259,8101,7320,15421,0.5253226120225666,Harry Wilson
281,8132,7382,15514,0.5241717158695371,Jack Taylor
418,8181,7430,15611,0.5240535519825764,Kieran Trippier
267,8209,7489,15698,0.5229328576888775,Leif Davis
651,7413,6766,14179,0.5228154312715988,Orel Mangala
378,8047,7349,15396,0.5226682255131203,Kobbie Mainoo
244,8016,7440,15456,0.5186335403726708,Timothy Castagne
121,8027,7463,15490,0.5182052937378954,Julio Enciso
531,8082,7526,15608,0.5178113787801127,James Ward-Prowse
611,7862,7343,15205,0.5170667543571194,Sam Szmodics
368,7969,7474,15443,0.5160266787541281,Carlos Henrique Casimiro
230,7929,7464,15393,0.5151042681738452,Dwight McNeil
291,7888,7474,15362,0.5134748079677125,Wout Faes
470,7920,7603,15523,0.510210655156864,Paul Onuachu
410,7932,7628,15560,0.5097686375321336,Sean Longstaff
104,7764,7502,15266,0.5085811607493776,Ethan Pinnock
81,7760,7527,15287,0.5076208543206646,Adam Smith
568,7744,7516,15260,0.5074705111402359,Arijanet Muric
216,7968,7738,15706,0.5073220425315166,Adam Wharton
145,7851,7667,15518,0.5059285990462689,Joël Veltman
28,7943,7801,15744,0.5045096544715447,Leon Bailey
257,7643,7539,15182,0.5034251086813332,Kenny Tete
482,7693,7635,15328,0.5018919624217119,Yves Bissouma
424,7748,7722,15470,0.5008403361344538,Taiwo Awoniyi
792,970,971,1941,0.49974240082431737,Jeremy Monga
187,7751,7802,15553,0.49836044493023857,Tosin Adarabioyo
340,7739,7808,15547,0.4977809223644433,Manuel Akanji
191,7797,7873,15670,0.4975749840459477,Joachim Andersen
380,7535,7654,15189,0.4960826914214234,Lisandro Martínez
370,7580,7721,15301,0.49539245800928045,Christian Eriksen
474,7695,7891,15586,0.49371230591556525,Sugawara Yukinari
563,7539,7736,15275,0.49355155482815055,Rodrigo Martins Gomes
591,7545,7743,15288,0.4935243328100471,Jean-Clair Todibo
453,7552,7766,15318,0.4930147538843191,Adam Armstrong
677,5419,5586,11005,0.492412539754657,Ollie Scarles
272,7526,7790,15316,0.49138156176547404,George Hirst
653,6978,7269,14247,0.4897873236470836,Felipe Rodrigues da Silva
565,7623,7982,15605,0.4884972765139378,Pablo Sarabia
95,7454,7915,15369,0.48500227731147116,Mathias Jensen
223,7404,7920,15324,0.4831636648394675,James Garner
52,7437,8023,15460,0.48104786545924966,Pau Torres
544,7375,7963,15338,0.4808319207197809,Tommy Doyle
645,7091,7725,14816,0.47860421166306694,Justin Devenny
245,7259,7942,15201,0.47753437273863564,Issa Diop
149,7299,7996,15295,0.4772147760706113,Mats Wieffer
289,7207,7979,15186,0.47458185170551825,Patson Daka
767,2246,2487,4733,0.4745404605958166,Kevin Danso
86,7221,8028,15249,0.47353924847530987,Kristoffer Ajer
557,7134,7995,15129,0.4715447154471545,Mario Lemina
120,7247,8188,15435,0.46951733074182056,Lewis Dunk
582,7105,8111,15216,0.4669426919032597,Jake O'Brien
467,7072,8154,15226,0.4644686720084067,Ryan Manning
498,7084,8230,15314,0.46258325715031995,Cristian Romero
45,7216,8392,15608,0.46232701178882624,Ian Maatsen
629,6665,7770,14435,0.46172497402147555,Matt O'Riley
349,7049,8242,15291,0.46099012491007785,Jack Grealish
337,7038,8357,15395,0.4571614160441702,Konstantinos Tsimikas
38,7101,8510,15611,0.4548715649221703,Jhon Durán
194,7039,8443,15482,0.454657021056711,Chris Richards
377,6837,8237,15074,0.45356242536818364,Harry Maguire
588,6822,8228,15050,0.4532890365448505,Guido Rodríguez
569,6872,8354,15226,0.45133324576382505,Jaden Philogene
550,6850,8341,15191,0.45092488973734446,Hwang Hee-chan
597,7057,8637,15694,0.44966229132152413,Myles Lewis-Skelly
587,6770,8293,15063,0.44944566155480314,Crysencio Summerville
265,6747,8265,15012,0.4494404476418865,Conor Chaplin
105,6725,8274,14999,0.4483632242149477,Mads Roerslev Rasmussen
509,6704,8302,15006,0.446754631480741,Timo Werner
359,6728,8383,15111,0.44523856793064653,Kalvin Phillips
314,6676,8356,15032,0.4441192123469931,Fábio Freitas Gouveia Carvalho
296,6733,8429,15162,0.4440707030734732,Victor Kristiansen
264,6604,8386,14990,0.44056037358238825,Wes Burns
504,6856,8747,15603,0.4394026789719926,Djed Spence
732,2518,3261,5779,0.43571552171656,Abdukodir Khusanov
275,6607,8595,15202,0.4346138665965005,Ben Johnson
730,2555,3381,5936,0.43042452830188677,Romain Esse
123,6502,8628,15130,0.4297422339722406,Evan Ferguson
262,6458,8598,15056,0.42893198724760895,Nathan Broadhead
243,6467,8642,15109,0.42802303262955854,Tom Cairney
578,6419,8631,15050,0.4265116279069767,Riccardo Calafiori
579,6362,8629,14991,0.4243879661130011,Ryan Sessegnon
595,6439,8736,15175,0.4243163097199341,Brajan Gruda
766,2008,2774,4782,0.41990798828941867,Patrick Dorgu
270,6202,8606,14808,0.418827660723933,Jacob Greaves
172,6286,8735,15021,0.4184807935556887,Reece James
357,6293,8851,15144,0.4155441098784997,James McAtee
620,6031,8588,14619,0.41254531773719133,Ramón Sosa
512,6101,8694,14795,0.4123690435958094,Michail Antonio
358,6179,8880,15059,0.4103194103194103,Stefan Ortega Moreno
77,6084,8798,14882,0.4088160193522376,Alex Scott
589,6081,8856,14937,0.4071098614179554,Niclas Füllkrug
186,6131,8956,15087,0.40637635050043086,Raheem Sterling
731,2391,3501,5892,0.40580448065173114,Andrés García
2,6064,8883,14947,0.40570014049642067,Gabriel Fernando de Jesus
313,6137,9013,15150,0.4050825082508251,Conor Bradley
65,6037,8907,14944,0.4039748394004283,Enes Ünal
769,1812,2735,4547,0.39850450846712115,Nasser Djiga
572,5995,9059,15054,0.39823302776670655,Leny Yoro
49,6087,9221,15308,0.3976352234125947,Tyrone Mings
523,5905,8954,14859,0.39740224779594857,Danny Ings
8,5984,9074,15058,0.3973967326338159,Jakub Kiwior
396,5914,9017,14931,0.3960886745696872,Martin Dúbravka
521,5894,9068,14962,0.39393129260794013,Łukasz Fabiański
718,2493,3859,6352,0.39247481108312343,Welington Damascena Santos
734,2134,3310,5444,0.3919911829537105,Albert Grønbæk
501,5780,9055,14835,0.3896191439164139,Oliver Skipp
301,5759,9031,14790,0.38938471940500335,Caleb Okoli
226,5794,9111,14905,0.38872861455887286,Tim Iroegbunam
24,5758,9059,14817,0.3886076803671458,Benjamin White
131,5794,9239,15033,0.3854187454267279,Tariq Lamptey
29,5805,9326,15131,0.38364946137069594,Ross Barkley
471,5644,9117,14761,0.3823589187724409,Will Smallbone
26,5659,9211,14870,0.3805648957632818,Álex Moreno Lopera
7,5618,9204,14822,0.37903116988260693,Jorge Luiz Frello Filho
282,5677,9331,15008,0.37826492537313433,Axel Tuanzebe
696,3198,5324,8522,0.3752640225299226,Tyrique George
497,5528,9271,14799,0.3735387526184202,Richarlison de Andrade
716,2348,3945,6293,0.3731129826791673,Antonín Kinsky
325,5589,9424,15013,0.37227735962166125,Caoimhin Kelleher
167,5589,9430,15019,0.3721286370597244,Axel Disasi
288,5471,9274,14745,0.37104103085791795,Conor Coady
10,5429,9211,14640,0.37083333333333335,Reiss Nelson
612,5462,9270,14732,0.3707575346185175,Wilson Odobert
517,5445,9294,14739,0.36942804803582335,Aaron Cresswell
516,5438,9351,14789,0.36770572722969774,Vladimír Coufal
484,5488,9461,14949,0.36711485718108233,Ben Davies
472,5478,9511,14989,0.36546800987390754,Jack Stephens
570,5320,9239,14559,0.3654097122055086,Abdul Fatawu
486,5359,9426,14785,0.36246195468380116,Radu Drăgușin
798,515,907,1422,0.3621659634317862,Jay Robinson
263,5347,9461,14808,0.3610886007563479,Cameron Burgess
189,5295,9400,14695,0.360326641714869,Wesley Fofana
79,5214,9411,14625,0.3565128205128205,Marcos Senesi
421,5260,9636,14896,0.3531149301825994,Callum Wilson
299,5129,9456,14585,0.35166266712375727,Kasey McAteer
80,5087,9461,14548,0.3496700577398955,Luis Sinisterra
621,4962,9292,14254,0.34811281043917497,João Félix Sequeira
506,5053,9476,14529,0.3477871842521853,Micky van de Ven
450,5251,9863,15114,0.3474262273388911,Carlos Alcaraz Durán
776,1563,2936,4499,0.34741053567459435,Chido Obi-Martin
457,5105,9599,14704,0.34718443960826983,James Bree
25,5102,9654,14756,0.3457576579018704,Oleksandr Zinchenko
